s_ra,s_dec,facility_name,instrument_name,dataproduct_subtype,calib_level,dataproduct_type,energy_bandpassname,energy_emband,obs_id,s_resolution,em_min,em_max,em_res_power,proposal_title,access_url,access_format,access_estsize,t_exptime,s_region,obs_collection,obs_intent,algorithm_name,facility_keywords,instrument_keywords,environment_photometric,proposal_id,proposal_pi,proposal_project,target_name,target_type,target_standard,target_moving,target_keywords,obs_release_date,s_xel1,s_xel2,s_pixel_scale,position_timedependent,t_min,t_max,t_resolution,t_xel,obs_publisher_did,s_fov,em_xel,pol_states,pol_xel,cloud_access,o_ucd,upload_row_id
267.42317400000002,-25.037333,Spitzer Space Telescope,MIPS,science,2,image,MIPS70,Infrared,000001393F00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch2/bcd/SPITZER_M2_20528896_0001_0221_5_fbcd.fits,image/fits,29,3.1499999999999999,POLYGON ICRS 267.401952 -24.991312 267.498596 -24.996558 267.49359 -25.085653 267.39667 -25.080665 267.401952 -24.991312,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9629999999999992,0,54023.909861300002,54023.909897758298,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.088559999999999986,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,science,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_bcd.fits,image/fits,291,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,info,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_bcd.log,plain/text,37,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_ptn.log,plain/text,25,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r17138176/ch3/cal/SPITZER_I3_17138176_0000_3_A42694513_scmsk.fits,image/fits,42695,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,noise,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_bunc.fits,image/fits,291,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r17138176/ch3/cal/SPITZER_I3_17138176_0000_3_C8403504_sdark.fits,image/fits,542,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,noise,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_cbunc.fits,image/fits,294,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_bimsk.fits,image/fits,142,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.416338,-25.042518000000001,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC3,Infrared,000000DA6500,1.8799999999999999,5.0200000000000002e-06,6.4099999999999996e-06,4.2000000000000002,GLIMPSE II: Imaging the Central +/-10 Degrees of the Galactic Plane with IRAC,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC008000/r14312704/ch3/bcd/SPITZER_I3_14312704_0022_0000_3_brmsk.fits,image/fits,96,1.2,POLYGON ICRS 267.464423 -25.000074 267.463126 -25.086451 267.36775 -25.085448 267.368877 -24.998271 267.464423 -25.000074,spitzer_sha,science,exposure,,{"reqmode": ["IracMap"]},,GLIMPSE2_20201,"Churchwell, Ed",Spitzer,4.51845GLIMPSE,object,,0,,2006-06-01 21:55:50,256,256,1.2258,0,53853.265004000001,53853.265027148103,,,ivo://irsa.ipac/spitzer_sha/000000DA6500,0.087167999999999995,,,,{},,1
267.44131775746172,-25.040321315391147,Spitzer Space Telescope,IRAC,science,2,image,IRAC2,Infrared,000003761A00,1.72,3.9899999999999999e-06,5.0100000000000003e-06,4.5,GLIMPSE Proper: Mid-Infrared Observations of Proper Motion and Variability Towards Galactic Center,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC042600/r58071552/ch2/bcd/SPITZER_I2_58071552_0085_0000_1_cbcd.fits,image/fits,297,1.2,POLYGON ICRS 267.489377 -24.998501 267.48761 -25.084101 267.392519 -25.082653 267.394818 -24.996402 267.489377 -24.998501,spitzer_sha,science,exposure,,{"reqmode": ["IracMapPC"]},,GLIMPSEPROPER_12023,"Benjamin, Robert A",Spitzer,3.81912GLIMPSE,object,,0,,2016-08-11 17:00:00,256,256,1.2155672816664,0,57585.132510399999,57585.132533548101,,,ivo://irsa.ipac/spitzer_sha/000003761A00,0.086440340029610666,,,,{},,1
267.37843500000002,-25.040220999999999,Spitzer Space Telescope,MIPS,science,2,image,MIPS70,Infrared,000001393B00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20527872/ch2/bcd/SPITZER_M2_20527872_0002_0053_5_bcd.fits,image/fits,32,3.1499999999999999,POLYGON ICRS 267.357267 -24.994205 267.453838 -24.999496 267.448895 -25.0886 267.351931 -25.083542 267.357267 -24.994205,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.752+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9594000000000005,0,54023.436420600003,54023.436457058298,,,ivo://irsa.ipac/spitzer_sha/000001393B00,0.088528000000000009,,,,{},,1
267.37843500000002,-25.040220999999999,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS70,Infrared,000001393B00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20527872/ch2/bcd/SPITZER_M2_20527872_0002_0053_5_bmask.fits,image/fits,9,3.1499999999999999,POLYGON ICRS 267.357267 -24.994205 267.453838 -24.999496 267.448895 -25.0886 267.351931 -25.083542 267.357267 -24.994205,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.752+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9594000000000005,0,54023.436420600003,54023.436457058298,,,ivo://irsa.ipac/spitzer_sha/000001393B00,0.088528000000000009,,,,{},,1
267.37843500000002,-25.040220999999999,Spitzer Space Telescope,MIPS,noise,2,image,MIPS70,Infrared,000001393B00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20527872/ch2/bcd/SPITZER_M2_20527872_0002_0053_5_bunc.fits,image/fits,26,3.1499999999999999,POLYGON ICRS 267.357267 -24.994205 267.453838 -24.999496 267.448895 -25.0886 267.351931 -25.083542 267.357267 -24.994205,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.752+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9594000000000005,0,54023.436420600003,54023.436457058298,,,ivo://irsa.ipac/spitzer_sha/000001393B00,0.088528000000000009,,,,{},,1
267.37843500000002,-25.040220999999999,Spitzer Space Telescope,MIPS,science,1,image,MIPS70,Infrared,000001393B00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20527872/ch2/raw/SPITZER_M2_20527872_0002_0053_5_raw.fits,image/fits,75,,POLYGON ICRS 267.357267 -24.994205 267.453838 -24.999496 267.448895 -25.0886 267.351931 -25.083542 267.357267 -24.994205,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.752+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9594000000000005,0,54023.436420600003,54023.436420600003,,24,ivo://irsa.ipac/spitzer_sha/000001393B00,0.088528000000000009,,,,{},,1
267.37813499999999,-25.090050000000002,Spitzer Space Telescope,MIPS,science,1,image,MIPS70,Infrared,000001393B00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20527872/ch2/raw/SPITZER_M2_20527872_0002_0050_5_raw.fits,image/fits,75,,POLYGON ICRS 267.356909 -25.044026 267.453621 -25.049347 267.448564 -25.138426 267.351617 -25.133366 267.356909 -25.044026,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.752+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9629999999999992,0,54023.4362932,54023.4362932,,24,ivo://irsa.ipac/spitzer_sha/000001393B00,0.088559999999999986,,,,{},,1
267.378445,-25.023647,Spitzer Space Telescope,MIPS,science,2,image,MIPS70,Infrared,000001393B00,18,5.5000000000000002e-05,9.2e-05,3.7000000000000002,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20527872/ch2/bcd/SPITZER_M2_20527872_0002_0054_5_fbcd.fits,image/fits,29,3.1499999999999999,POLYGON ICRS 267.357248 -24.977626 267.453872 -24.982936 267.448857 -25.072024 267.351943 -25.066964 267.357248 -24.977626,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.752+01.900,object,,0,,2006-10-30 14:36:19,32,32,9.9629999999999992,0,54023.436463099999,54023.436499558302,,,ivo://irsa.ipac/spitzer_sha/000001393B00,0.088559999999999986,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,info,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_bcd.log,plain/text,51,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_bcd.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_slope.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2052.5_cmask.fits,image/fits,500023,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/fallbacks/MIPS005600/mips24_flatfield_15790._2052.5.fits,image/fits,222,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,auxiliary,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_bbmsk.fits,image/fits,47,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,science,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_diff.fits,image/fits,93,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_bunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_dfunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44414499999999,-25.077815999999999,Spitzer Space Telescope,MIPS,noise,2,image,MIPS24,Infrared,000001393F00,6,2.05e-05,2.8500000000000002e-05,4.5,MIPSGAL II: Surveying the innermost part of the Galactic plane at 24 and 70 microns with MIPS,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS011600/r20528896/ch1/bcd/SPITZER_M1_20528896_0001_0211_5_slunc.fits,image/fits,90,2.6200000000000001,POLYGON ICRS 267.394933 -25.032806 267.491524 -25.032099 267.493757 -25.124384 267.394346 -25.125445 267.394933 -25.032806,spitzer_sha,science,exposure,,{"reqmode": ["MIPS"]},,MIPSGALII_30594,"Carey, Sean",Spitzer,G004.832+01.900,object,,0,,2006-10-30 14:36:19,128,128,2.5470000000000002,0,54023.909436599999,54023.909466924102,,,ivo://irsa.ipac/spitzer_sha/000001393F00,0.090560000000000002,,,,{},,1
267.44004699999999,-25.076163999999999,Spitzer Space Telescope,IRAC,science,2,image,IRAC1,Infrared,000003761900,1.6599999999999999,3.1700000000000001e-06,3.9500000000000003e-06,4.7999999999999998,GLIMPSE Proper: Mid-Infrared Observations of Proper Motion and Variability Towards Galactic Center,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC042600/r58071296/ch1/bcd/SPITZER_I1_58071296_0155_0000_1_bcd.fits,image/fits,297,1.2,POLYGON ICRS 267.488455 -25.033899 267.486452 -25.12021 267.391233 -25.118748 267.392704 -25.031949 267.488455 -25.033899,spitzer_sha,science,exposure,,{"reqmode": ["IracMapPC"]},,GLIMPSEPROPER_12023,"Benjamin, Robert A",Spitzer,3.55312GLIMPSE,object,,0,,2016-08-11 17:00:00,256,256,1.224,0,57585.116478299999,57585.116501448101,,,ivo://irsa.ipac/spitzer_sha/000003761900,0.087039999999999992,,,,{},,1
267.44004699999999,-25.076163999999999,Spitzer Space Telescope,IRAC,auxiliary,2,image,IRAC1,Infrared,000003761900,1.6599999999999999,3.1700000000000001e-06,3.9500000000000003e-06,4.7999999999999998,GLIMPSE Proper: Mid-Infrared Observations of Proper Motion and Variability Towards Galactic Center,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC042600/r58071296/ch1/bcd/SPITZER_I1_58071296_0155_0000_1_ptn.log,plain/text,25,1.2,POLYGON ICRS 267.488455 -25.033899 267.486452 -25.12021 267.391233 -25.118748 267.392704 -25.031949 267.488455 -25.033899,spitzer_sha,science,exposure,,{"reqmode": ["IracMapPC"]},,GLIMPSEPROPER_12023,"Benjamin, Robert A",Spitzer,3.55312GLIMPSE,object,,0,,2016-08-11 17:00:00,256,256,1.224,0,57585.116478299999,57585.116501448101,,,ivo://irsa.ipac/spitzer_sha/000003761900,0.087039999999999992,,,,{},,1
